agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
Rita Ora,Active Client,6,Vivienne Rulison,ENQB2F86QJAD,,482.24,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-02,2019-06-02,Troy Norton,Sylvia Lansing & Lupe Irwin,mobileip@outlook.com,Female,Sylvia Lansing,Winston Salem,Personal,4852525797,180 Omega Ct Apt C,NC,27101-4551,1968-10-19,,,,
Rita Ora,Active Client,6,Rosalee Gilford,5I2X1Y7QDONF,,854.95,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-28,2019-06-28,Burton Stanley,Sheridan Swinger & Josefa Wiley,pizza@att.net,Male,Sheridan Swinger,Madison,Personal,3619988897,2115 Bryant St,NC,27025-9701,1968-10-19,,,,
Rita Ora,Active Client,6,Alfredo Condit,YDTDPCSYJ1OK,,688.54,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-04,2019-06-04,Rick Kramer,Melba Kirby & Lucile Ponce,adamk@sbcglobal.net,Male,Melba Kirby,Germanton,Personal,5268665845,9999 Ricelynd Ct,NC,27019-9413,1968-10-19,,,,
Rita Ora,Active Client,6,Phil Chico,VP89I7QU5GWM,,1186.99,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-01,2019-03-01,Scott Chang,Ginger Lipford & Jacob Coleman,howler@outlook.com,Male,Ginger Lipford,Winston Salem,Personal,1985071669,3903 Wayne Ave,NC,27104-3737,1968-10-19,,,,
Rita Ora,Active Client,6,Brandie Placencia,RVX407MCBBFU,,1172.84,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-03-01,2019-09-01,Maria Patton,Ozell Tomes & Morton Aguilar,parksh@icloud.com,Male,Ozell Tomes,Winston Salem,Personal,6880814375,3903 Wayne Ave,NC,27104-3737,1968-10-19,,,,
Rita Ora,Active Client,6,Sol Birney,1Q35YV1GFDJR,,1010.49,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-23,2019-03-23,Loren Buckley,Jacquline Cliff & Wally Hawkins,wenzlaff@att.net,Female,Jacquline Cliff,Lewisville,Personal,3264687919,315 Graydon Ct,NC,27023-9514,1968-10-19,,,,
Rita Ora,Active Client,6,Yee Ribble,MXLSCATZBLJJ,,562.79,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-18,2019-05-18,Kory Vazquez,Demetria Mcgrory & Isaiah Johns,andersbr@gmail.com,Male,Demetria Mcgrory,Pfafftown,Personal,4138477659,6920 Yadkinville Rd,NC,27040-8542,1968-10-19,,,,
Rita Ora,Active Client,6,Carmella Landers,TSSO5VAYW6AR,,852.7,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-15,2019-03-15,Rupert Petty,Ethyl Merida & Jamaal Hayden,sassen@icloud.com,Female,Ethyl Merida,Lexington,Personal,2104543552,421 Welcome Arcadia Rd,NC,27295-5406,1968-10-19,,,,
Rita Ora,Active Client,6,Jared Roan,10DGYWMIM5YU,,298.39,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-24,2019-03-24,Darcy Brown,Lashawn Gayton & Reba Hinton,lahvak@me.com,Female,Lashawn Gayton,Lexington,Personal,2505201683,1354 Enterprise Rd,NC,27295-7328,1968-10-19,,,,
Rita Ora,Active Client,6,Victorina Ebert,T5OO4P6TMBQX,,916.1,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-29,2019-03-29,Fay Herring,Sherrell Quirk & Pablo Russell,wenzlaff@mac.com,,Sherrell Quirk,Winston Salem,Personal,6506853179,1137 Orchard View Dr,NC,27127-5907,1968-10-19,,,,
Rita Ora,Active Client,6,Emiko Lobo,0UBTC4EKQ7EX,,916.1,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-09-29,2019-03-29,Kelvin Ramirez,Tawny Rosenthal & Reid Reyes,jrkorson@yahoo.ca,,Tawny Rosenthal,Winston Salem,Personal,5209639379,1137 Orchard View Dr,NC,27127-5907,1968-10-19,,,,
Rita Ora,Active Client,6,Xavier Hughes,9RWOBAI5D9DU,,275.56,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-11,2019-06-11,Dwain Reid,Lang Spevak & Emery Farmer,bebing@verizon.net,Male,Lang Spevak,Winston Salem,Personal,5865532474,4515 Zachary St,NC,27107-6445,1968-10-19,,,,
Rita Ora,Active Client,6,Aubrey Loder,8AFXVZ8F18ON,,807.25,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-10-22,2019-04-22,Evan Larsen,Drema Pittsley & Dawn Thomas,miyop@yahoo.ca,Female,Drema Pittsley,Winston Salem,Personal,8888902054,310 Solon St,NC,27105-4111,1968-10-19,,,,
Rita Ora,Active Client,6,Dayle Mckeithan,BPQR205BSQK7,,604,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-09,2019-03-09,Reba Moses,Vern Dymond & Javier Gamble,bescoto@mac.com,Female,Vern Dymond,Winston Salem,Personal,2216299221,224 W Banner Ave,NC,27127-2004,1968-10-19,,,,
Rita Ora,Active Client,6,Lurlene Raynes,HNEI91OBGJFL,,249.29,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-10-26,2019-04-26,Althea Crane,Vicky Mcauliffe & Grace Carson,ewaters@msn.com,,Vicky Mcauliffe,Winston Salem,Personal,3354265371,124 Cedar Lake Trl,NC,27104-3401,1968-10-19,,,,
Rita Ora,Active Client,6,Alton Shute,M76PFM20PCSZ,,568.59,Single,Nationwide Mut Ins Co,Personal Auto,2018-10-03,2019-04-03,Beau Hoffman,Kerstin Barras & Lizzie Mullins,harryh@optonline.net,Male,Kerstin Barras,Winston Salem,Personal,1729120086,3825 Sandalwood Ln,NC,27106-2524,1968-10-19,,,,
Rita Ora,Active Client,6,Vasiliki Stiefel,7S4O1ZDZ79AO,,737.55,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-06,2019-03-06,Darwin Miranda,Susie Cothran & Sybil Rice,mirod@yahoo.com,Male,Susie Cothran,Winston Salem,Personal,2488849059,2801 Nantucket Ct,NC,27103-6513,1968-10-19,,,,
Rita Ora,Active Client,6,Ignacio Lewellen,WLB1AO5BJ6UD,,729.44,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-03-06,2019-09-06,Shana Glenn,Thomasena Dawson & Violet Shepard,ajlitt@icloud.com,Male,Thomasena Dawson,Winston Salem,Personal,4854212854,2801 Nantucket Ct,NC,27103-6513,1968-10-19,,,,
Rita Ora,Active Client,6,Brice Delatorre,C1NUVG7IAFNN,,514.57,Single,Nationwide Mut Ins Co,Personal Auto,2018-10-06,2019-04-06,Marty Rhodes,Samantha Ballin & Jodi Keller,dbanarse@me.com,Male,Samantha Ballin,Mount Airy,Personal,5474965082,P.O. BOX 736,NC,27030-0736,1968-10-19,,,,
Rita Ora,Active Client,6,Leonardo Setser,IGS4ZA1U0NP8,,315.3,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-03,2019-06-03,Evelyn Cannon,Fausto Towers & Colin Mcclure,mglee@outlook.com,Female,Fausto Towers,Winston Salem,Personal,1423192228,390 Lynhaven Dr,NC,27104-2608,1968-10-19,,,,
Rita Ora,Active Client,6,Colene Dinapoli,MWCS7WDKS1ZA,,455.33,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-27,2019-06-27,Sam Sims,Tawanna Radke & Marci Owen,animats@yahoo.ca,Male,Tawanna Radke,Winston Salem,Personal,2098558749,3715 Fieldcrest Rd,NC,27127-5709,1968-10-19,,,,
Rita Ora,Active Client,6,Shara Sayer,YY6JK5S657YD,,1066.81,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-28,2019-05-28,Velma Glover,Suanne Levis & Mara Hopkins,bockelboy@me.com,Male,Suanne Levis,Pfafftown,Personal,9815424350,4835 Warner Rd,NC,27040-8726,1968-10-19,,,,
Rita Ora,Active Client,6,Mica Maly,LHHEO0R9V6CY,,452.77,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-30,2019-05-30,Jerome Parks,Vilma Sollars & George Larsen,chinthaka@gmail.com,Male,Vilma Sollars,Winston Salem,Personal,5992677942,453 Bradley Rd,NC,27107,1970-09-29,,,,
Rita Ora,Active Client,6,Roy Dries,604PX67WMXGZ,,670.97,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-04,2019-03-04,Geneva Banks,Sena Marten & Myrtle Wade,imightb@gmail.com,Male,Sena Marten,Winston Salem,Personal,1132087127,5315 Villas Dr,NC,27103-6463,1970-09-29,,,,
Rita Ora,Active Client,6,Quinton Spece,K7SV6ZU4YU65,,616.79,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-03-04,2019-09-04,Deanna Li,Gertrud Wax & Troy Fleming,simone@yahoo.ca,Male,Gertrud Wax,Winston Salem,Personal,9814314703,5315 Villas Dr,NC,27103-6463,1998-11-03,,,,
Rita Ora,Active Client,6,Lucius Mease,1W98RZKE3J0E,,811.19,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-07,2019-03-07,Junior Kane,Linnea Madsen & Wade Farrell,bsikdar@live.com,Male,Linnea Madsen,Mocksville,Personal,7754995654,308 Pleasant Acre Dr,NC,27028-6802,1969-01-16,,,,
Rita Ora,Active Client,6,Irvin Cline,W5KH3QNEVXLR,,1012.14,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-09-07,2019-03-07,Jerry Vega,Grisel Gutman & Irving Orr,niknejad@yahoo.ca,Male,Grisel Gutman,Mocksville,Personal,8869075205,308 Pleasant Acre Dr,NC,27028-6802,1965-06-01,,,,
Rita Ora,Active Client,6,Annalisa Rendon,CDO2GBNV287W,,515.17,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-08,2019-06-08,Tami Ellison,Michal Herford & Aida Estrada,adamk@optonline.net,Female,Michal Herford,Winston Salem,Personal,1754244376,5010 S Bend Dr,NC,27107-6942,1965-06-01,,,,
Rita Ora,Active Client,6,Emmaline Ceja,6980WRWIKIZY,,521.91,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-17,2019-07-17,Molly Eaton,Modesta Wasser & Duncan Pham,uraeus@msn.com,Female,Modesta Wasser,Winston Salem,Personal,8225725661,1607 Dupont Rd,NC,27103-4803,1965-06-01,,,,
Rita Ora,Active Client,6,Fransisca Mach,4GB01EMNAOFS,,710.55,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-27,2019-07-27,Gordon Carey,Tawana Doud & Manual Freeman,treeves@outlook.com,Male,Tawana Doud,Winston Salem,Personal,5759637096,4131 Wycliff Dr,NC,27106-2949,1965-06-01,,,,
Rita Ora,Active Client,6,Carlos Ericsson,N5ILWP2TAJ10,,243.3,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-27,2019-07-27,Cliff Alvarez,Vera Thoma & Gavin Herman,ribet@gmail.com,Female,Vera Thoma,Winston Salem,Personal,6656423665,2225 Peachtree St,NC,27107-3413,1965-06-01,,,,
Rita Ora,Active Client,6,Hoyt Pressler,C1VZ1GF3EFT9,,677.23,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-19,2019-08-19,Jan Hensley,Latina Spurlock & Benito Berger,cremonini@me.com,Female,Latina Spurlock,Charlotte,Personal,5120487961,8813 Kismet Dr,NC,28214-4115,1965-06-01,,,,
Rita Ora,Active Client,6,Alayna Meekins,NR1SO13L6ZRL,,1249.01,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-30,2019-05-30,Cara Mccoy,Rob Sidwell & Rafael Mcguire,denism@optonline.net,Male,Rob Sidwell,Winston Salem,Personal,8251502864,4587 Kreeger Rd,NC,27106-1666,1965-10-09,,,,
Rita Ora,Active Client,6,Cindi Paschall,RLFENERX2NIQ,,1341.51,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-21,2019-05-21,Harley Kerr,Vesta Fernandez & Chuck Lang,cgarcia@yahoo.com,Female,Vesta Fernandez,Winston Salem,Personal,4691484024,P.O. BOX 24262,NC,27114-4262,1968-10-04,,,,
Rita Ora,Active Client,6,Tennille Brinkerhoff,7LVC0P0MECFD,,447.46,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-13,2019-06-13,Todd Mckee,Dierdre Bacon & Glenn Cline,jsbach@verizon.net,,Dierdre Bacon,Advance,Personal,3326481466,P.O. BOX 2045,NC,27006-2045,1968-10-04,,,,
Rita Ora,Active Client,6,Crista Manuel,MU2AJCVMLQ0S,,671.6,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-26,2019-05-26,Sherri Austin,Salome Carswell & Helena Burns,paulv@yahoo.com,Male,Salome Carswell,Kernersville,Personal,5782590101,2152 Rougemount Ln,NC,27284-4323,1968-10-04,,,,
Rita Ora,Active Client,6,Justine Hockenberry,X11RP9DDKESE,,673.68,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-14,2019-08-14,Lacy Gibson,Tiny Vitagliano & Kitty Koch,kiddailey@comcast.net,Female,Tiny Vitagliano,Winston Salem,Personal,7327755893,4027 Vest Mill Rd,NC,27103-1305,1968-10-04,,,,
Rita Ora,Active Client,6,Felicidad Krahn,NVUOBNTR6R34,,499.16,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-03,2019-05-03,Wyatt Holland,Valentine Brandi & Fern David,jmmuller@me.com,Female,Valentine Brandi,Lewisville,Personal,8220994108,160 Sunny Acres Dr,NC,27023-9508,1985-05-03,,,,
Rita Ora,Active Client,6,Anita Vanderbilt,S4QAGBJNCZUI,,442.44,Single,Nationwide Mut Ins Co,Personal Auto,2018-10-10,2019-04-10,Kris Owen,Rachelle Barden & Leo Tyler,demmel@me.com,Male,Rachelle Barden,Winston Salem,Personal,8610907258,1345 Teagues Xing,NC,27103-4862,1985-05-03,,,,
Rita Ora,Active Client,6,Zaida Densmore,F98BKWT9F04L,,531.46,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-16,2019-03-16,Luann Summers,Londa Rising & Amalia Singh,jugalator@aol.com,Female,Londa Rising,Winston Salem,Personal,7643219274,4012 Village Pl,NC,27127-5826,1985-05-03,,,,
Rita Ora,Active Client,6,Weston Ellinger,B6D1OUTKIN8Z,,592.46,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-27,2019-03-27,Opal Orozco,Muoi Salomone & Brandy Heath,munjal@mac.com,Female,Muoi Salomone,Winston Salem,Personal,7664793200,3140 Minart Dr,NC,27106-2638,1960-04-18,,,,
Rita Ora,Active Client,6,Isabell Nourse,NZL2UE3Z04GV,,540.79,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-09,2019-05-09,Bobbi Moore,Pasty Mauro & Alden Lewis,kaiser@yahoo.ca,,Pasty Mauro,Winston Salem,Personal,7754968849,714 Devon Ct,NC,27104-1268,1960-04-18,,,,
Rita Ora,Active Client,6,Karly Curran,0S6Q961F0191,,368.91,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-25,2019-03-25,Lola Yu,Sueann Mccardell & Bobby Horne,sfoskett@icloud.com,Female,Sueann Mccardell,Winston Salem,Personal,6177665679,4677 White Rock Rd,NC,27105-2051,1960-04-18,,,,
Rita Ora,Active Client,6,Galina Donelan,N2YBZJYIT0QT,,1210.8,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-08,2019-05-08,Jesus Chase,Dennis Marquess & Leland Meyers,grolschie@mac.com,Female,Dennis Marquess,Winston Salem,Personal,2415391924,3340 Pollard Dr,NC,27103-1518,1960-04-18,,,,
Rita Ora,Active Client,6,Elly Paolucci,ZF2STHE2YRWM,,481.3,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-19,2019-07-19,Beulah Osborne,Carolynn Scheu & Ira Case,andrewik@comcast.net,Female,Carolynn Scheu,Mocksville,Personal,7908200675,1119 Sheffield Rd,NC,27028-8412,1985-05-03,,,,
Rita Ora,Active Client,6,Deandre Prude,WYEJGANBFKGZ,,467.98,Single,Nationwide Mut Ins Co,Personal Auto,2018-08-28,2019-02-28,Selma Arnold,Felicidad Wight & Steve Delgado,nullchar@me.com,Male,Felicidad Wight,Advance,Personal,5321601199,218 Granada Dr,NC,27006-7239,1961-06-17,,,,
Rita Ora,Active Client,6,Mercedes Borda,3QFRFH562YYG,,462.7,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-28,2019-08-28,Clint Garza,Tamie Hilger & Renato Pearson,mhassel@att.net,Male,Tamie Hilger,Advance,Personal,1726607803,218 Granada Dr,NC,27006-7239,1961-06-17,,,,
Rita Ora,Active Client,6,Matilde Ingraham,U7FJNE6CBRVN,,950.03,Single,Nationwide Mut Ins Co,Personal Auto,2018-10-09,2019-04-09,Simone Sharp,Tomoko Mateo & Imelda Calhoun,shawnce@msn.com,Female,Tomoko Mateo,Winston Salem,Personal,8227671396,6832 Friendship Ledford Rd,NC,27107-9724,1961-06-17,,,,
Rita Ora,Active Client,6,Marquita Muldowney,9UMUKG910GBW,,912.31,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-05,2019-03-05,Leslie Prince,Sybil Pyron & Olga Travis,skythe@comcast.net,Male,Sybil Pyron,Pfafftown,Personal,7659763657,4000 River Branch Ln,NC,27040-8413,1961-06-17,,,,
Rita Ora,Active Client,6,Rosette Lucia,IZPJ7CX0HPD8,,902.65,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-03-05,2019-09-05,Jaime Meadows,Gerri Vitolo & Luella Davila,kiddailey@verizon.net,Male,Gerri Vitolo,Pfafftown,Personal,5719243645,4000 River Branch Ln,NC,27040-8413,1961-06-17,,,,
Rita Ora,Active Client,6,Vivienne Rulison,PE9LAEKJIVS1,,743.95,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-20,2019-03-20,Lisa Palmer,Leonard Sneller & Leila Lloyd,breegster@yahoo.com,Male,Leonard Sneller,Winston Salem,Personal,7790514198,5046 Rushland Dr,NC,27104-2521,1961-06-17,,,,
Rita Ora,Active Client,6,Rosalee Gilford,RGTLVSS51POC,,1295.14,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-07,2019-06-07,Kent Weber,Adriane Mccullah & Clara Stone,fairbank@mac.com,Male,Adriane Mccullah,Yadkinville,Personal,6075037097,1848 Courtney Huntsville Rd,NC,27055-6143,1961-06-17,,,,
Rita Ora,Active Client,6,Alfredo Condit,TKPXXMWASLCY,,429.78,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-20,2019-08-20,Kenny Raymond,Latrina Berberich & Gerry Roth,jfmulder@gmail.com,Female,Latrina Berberich,Winston Salem,Personal,1822483421,1208 E 12Th St,NC,27101-1602,1961-06-17,,,,
Rita Ora,Active Client,6,Phil Chico,0DRPKXSAUBA5,,520.55,Single,Nationwide Mut Ins Co,Personal Auto,2018-10-03,2019-04-03,Dustin Lowe,Kip Wayman & Tamera Miller,mwilson@sbcglobal.net,Male,Kip Wayman,Lewisville,Personal,9869273104,622 Green Tree Dr,NC,27023-9502,1961-06-17,,,,
Rita Ora,Active Client,6,Brandie Placencia,F4ZIQ15LPQL4,,498.91,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-01,2019-03-01,Maggie Gilbert,Johanna Marek & Aldo Douglas,elflord@att.net,Female,Johanna Marek,Winston Salem,Personal,1897693719,1900 Mallard Lakes Dr,NC,27106-8615,1961-06-17,,,,
Rita Ora,Active Client,6,Sol Birney,T7JE5CIMPJCV,,489.25,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-03-01,2019-09-01,Deann Greer,Hee Bumpers & Philip Proctor,dhrakar@gmail.com,Female,Hee Bumpers,Winston Salem,Personal,4810140611,1900 Mallard Lakes Dr,NC,27106-8615,1961-06-17,,,,
Rita Ora,Active Client,6,Yee Ribble,6ELP3VLRZJYD,,490.09,Single,Nationwide Mut Ins Co,Personal Auto,2018-08-30,2019-02-28,Dirk Newton,Gregorio Kittel & Muriel Chung,noneme@me.com,Female,Gregorio Kittel,Winston Salem,Personal,1742609177,1815 Longview Dr,NC,27107-2307,1961-06-17,,,,
Rita Ora,Active Client,6,Carmella Landers,ZPSP2EL36GBR,,483.74,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-28,2019-08-28,Korey Romero,Marleen Benites & Elma Evans,dleconte@me.com,Female,Marleen Benites,Winston Salem,Personal,8891552472,1815 Longview Dr,NC,27107-2307,1961-06-17,,,,
Rita Ora,Active Client,6,Jared Roan,F52TX9SNXJCD,,1030.14,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-01,2019-08-01,Adrian Roy,Forrest Yousef & Hobert Torres,grady@live.com,Female,Forrest Yousef,Winston Salem,Personal,6010904157,1219 Wedgewood Dr,NC,27103-4211,1961-06-17,,,,
Rita Ora,Active Client,6,Victorina Ebert,A2ECK1Q56YBS,,489.71,Single,Nationwide Mut Ins Co,Personal Auto,2018-08-23,2019-02-23,Erwin Barker,Rashad Rudolph & Chad Perez,ryanvm@msn.com,Female,Rashad Rudolph,Clemmons,Personal,9753345191,3085 Middlebrook Dr,NC,27012-8752,1961-06-17,,,,
Rita Ora,Active Client,6,Emiko Lobo,KS8CZDTQJENX,,483.6,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-23,2019-08-23,Delmer Byrd,Henrietta Krumm & German Dean,harryh@optonline.net,Female,Henrietta Krumm,Clemmons,Personal,9296966341,3085 Middlebrook Dr,NC,27012-8752,1961-06-17,,,,
Rita Ora,Active Client,6,Xavier Hughes,N2FXZXO9EBV2,,433.31,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-31,2019-06-30,Kenton Curtis,Esteban Grate & Garret Burch,rbarreira@att.net,Male,Esteban Grate,Winston Salem,Personal,8499115188,3826 Wayne Ave,NC,27104-3736,1961-06-17,,,,
Rita Ora,Active Client,6,Aubrey Loder,A9XQCB2A6KU3,,548.08,Single,Nationwide Mut Ins Co,Personal Auto,2018-10-13,2019-04-13,Randy Moss,Clifford Liss & Annie Padilla,scottzed@optonline.net,,Clifford Liss,Winston Salem,Personal,6693818018,1743 Swing Dr,NC,27127-7258,1961-06-17,,,,
Rita Ora,Active Client,12,Dayle Mckeithan,KMF00EZJ6NB4,,889,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-11-05,2019-11-05,Reuben Stokes,Tereasa Ladwig & Alvaro Luna,mwilson@icloud.com,Male,Tereasa Ladwig,Winston Salem,Personal,1328068260,2910 Ne Gilmer Ave,NC,27105-4334,1961-06-17,,,,
Rita Ora,Active Client,12,Lurlene Raynes,QN58UI4JWHB1,,706,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-05-02,2019-05-02,Donnie Key,Loma Chu & Darron Chen,eminence@msn.com,Female,Loma Chu,Winston Salem,Personal,6193644496,2716 Raleigh Ave,NC,27105-4732,1961-06-17,,,,
Rita Ora,Active Client,12,Alton Shute,OQGWLGZCCWV3,,696,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-06-28,2019-06-28,Richie Young,Keva Nettleton & Ava House,mjewell@hotmail.com,Male,Keva Nettleton,Winston Salem,Personal,1442377575,2605 Shiloh Church Rd,NC,27105-8726,1961-06-17,,,,
Rita Ora,Active Client,12,Vasiliki Stiefel,7BZBG7V9YXTW,,809,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-06-15,2019-06-15,Troy Norton,Sebrina Bashore & Lenore Moreno,gtewari@att.net,Male,Sebrina Bashore,Rural Hall,Personal,5048278889,7349 Broad St,NC,27045-9262,1961-06-17,,,,
Rita Ora,Active Client,12,Ignacio Lewellen,3PBQ20XY14N4,,692,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-10-23,2019-10-23,Burton Stanley,Ignacio Willaims & Lenny Goodwin,lbecchi@yahoo.ca,Male,Ignacio Willaims,Winston Salem,Personal,1733853207,4587 Kreeger Rd,NC,27106-1666,1961-06-17,,,,
Rita Ora,Active Client,12,Brice Delatorre,7MG505RX37GU,,480,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-04-15,2019-04-15,Rick Kramer,Azalee Brevard & Lee Fritz,okroeger@yahoo.ca,Male,Azalee Brevard,Winston Salem,Personal,3818348070,2647 Fairlawn Dr,NC,27106-3801,1961-06-17,,,,
Rita Ora,Active Client,12,Leonardo Setser,0DYKKBJU97GM,,480,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-04-15,2019-04-15,Scott Chang,Elvie Demeritt & Vickie Pruitt,forsberg@hotmail.com,Male,Elvie Demeritt,Winston Salem,Personal,5255754503,2647 Fairlawn Dr,NC,27106-3801,1985-05-03,,,,
Rita Ora,Active Client,12,Colene Dinapoli,3I8EKCQPOHXX,,1682,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-08-31,2019-08-31,Maria Patton,Beth Kinnard & Frieda Orozco,chinthaka@hotmail.com,Male,Beth Kinnard,Winston Salem,Personal,8668707637,6030 Woodcove Dr,NC,27104-3347,1985-05-03,,,,
Rita Ora,Active Client,12,Shara Sayer,X3DPUS3426YB,,1280,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-09-23,2019-09-23,Loren Buckley,Lurlene Michaels & Elvira Herring,hutton@outlook.com,Male,Lurlene Michaels,Rural Hall,Personal,8442162920,803 Shellhabour Blvd,NC,27045-9792,1973-12-15,,,,
Rita Ora,Active Client,12,Mica Maly,I8QZQW57616D,,790,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-03-01,2019-03-01,Kory Vazquez,Oralee Manthey & Jess Chan,boftx@gmail.com,Male,Oralee Manthey,Clemmons,Personal,2300725361,8224 Rivermont Dr,NC,27012-8420,1973-12-15,,,,
Rita Ora,Active Client,12,Roy Dries,SLET9DE9C02F,,790,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-03-01,2019-03-01,Rupert Petty,Libby Kendra & Ilene Flowers,alastair@gmail.com,Male,Libby Kendra,Clemmons,Personal,2359902410,8224 Rivermont Dr,NC,27012-8420,1973-12-15,,,,
Rita Ora,Active Client,12,Quinton Spece,PFIZ3IMHMCBC,,578,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-06-01,2019-06-01,Darcy Brown,Lexie Aldridge & James Kemp,floxy@sbcglobal.net,Female,Lexie Aldridge,Winston Salem,Personal,5785375590,173 Endsley Ave,NC,27106-4524,1944-08-12,,,,
Rita Ora,Active Client,12,Lucius Mease,E6NDG6EXND7B,,863,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-07-25,2019-07-25,Fay Herring,Wendell Scalf & Malik Watson,gavinls@gmail.com,Male,Wendell Scalf,Lexington,Personal,7683567161,421 Welcome Arcadia,NC,27295-5406,1944-08-12,,,,
Rita Ora,Active Client,12,Irvin Cline,EL2KO62KD2W4,,916,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-08-13,2019-08-13,Kelvin Ramirez,Raelene Mcfaddin & Jasper Weaver,sarahs@outlook.com,Female,Raelene Mcfaddin,Winston Salem,Personal,6650342219,541 Staffordshire Rd,NC,27104-1515,1944-08-12,,,,
Rita Ora,Active Client,12,Annalisa Rendon,JSKSN78JVX2W,,1116,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-09-16,2019-09-16,Dwain Reid,Narcisa Bungard & Gregg Butler,sjava@verizon.net,Male,Narcisa Bungard,Winston Salem,Personal,6317602865,5200 Bear Creek Rd,NC,27106-9603,1944-08-12,,,,
